coupled_FoFo_375_CCE.log @ arthur-ltf
2018-06-21T05:32:55

c0 = 3.344140e-02 (approx 0.74 wt.%)
T_C = 375.0 [oC]
total_time = 1000.0 [s]; n_time = 25400

mart: structure = bcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = -1.16 um; zn = -0.66 um; n = 50
aus1: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-fcc.txt
      z0 = -0.66 um; zn = -0.33 um; n = 100
fer1: structure = bcc; E = 1787.5852936460433 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = -0.33 um; zn = -0.33 um; n = 10
aus2: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-fcc.txt
      z0 = -0.33 um; zn = 0.00 um; n = 100
fer2: structure = bcc; E = 1787.5852936460433 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = 0.00 um; zn = 0.00 um; n = 10
int1: type_int = 1 (fixed.fluxes)
int2: type_int = 3 (mobile.mmode)
int4: type_int = 3 (mobile.mmode)
int4: type_int = 3 (mobile.mmode)

19260: t=693.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.1547, r_fer1=0, r_aus2=13.0151, r_fer2=0
19280: t=694.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15468, r_fer1=0, r_aus2=13.0151, r_fer2=0
19300: t=695.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15466, r_fer1=0, r_aus2=13.015, r_fer2=0
19320: t=696.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15464, r_fer1=0, r_aus2=13.015, r_fer2=0
19340: t=697.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15463, r_fer1=0, r_aus2=13.015, r_fer2=0
19360: t=698.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15461, r_fer1=0, r_aus2=13.015, r_fer2=0
19380: t=699.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15459, r_fer1=0, r_aus2=13.015, r_fer2=0
19400: t=700.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15457, r_fer1=0, r_aus2=13.0149, r_fer2=0
19420: t=701.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15456, r_fer1=0, r_aus2=13.0149, r_fer2=0
19440: t=702.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15454, r_fer1=0, r_aus2=13.0149, r_fer2=0
19460: t=703.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15452, r_fer1=0, r_aus2=13.0149, r_fer2=0
19480: t=704.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15451, r_fer1=0, r_aus2=13.0149, r_fer2=0
19500: t=705.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15449, r_fer1=0, r_aus2=13.0148, r_fer2=0
19520: t=706.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15448, r_fer1=0, r_aus2=13.0148, r_fer2=0
19540: t=707.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15446, r_fer1=0, r_aus2=13.0148, r_fer2=0
19560: t=708.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15444, r_fer1=0, r_aus2=13.0148, r_fer2=0
19580: t=709.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15443, r_fer1=0, r_aus2=13.0148, r_fer2=0
19600: t=710.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15441, r_fer1=0, r_aus2=13.0147, r_fer2=0
19620: t=711.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.1544, r_fer1=0, r_aus2=13.0147, r_fer2=0
19640: t=712.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15438, r_fer1=0, r_aus2=13.0147, r_fer2=0
19660: t=713.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15437, r_fer1=0, r_aus2=13.0147, r_fer2=0
19680: t=714.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15435, r_fer1=0, r_aus2=13.0147, r_fer2=0
19700: t=715.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15434, r_fer1=0, r_aus2=13.0147, r_fer2=0
19720: t=716.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15432, r_fer1=0, r_aus2=13.0146, r_fer2=0
19740: t=717.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15431, r_fer1=0, r_aus2=13.0146, r_fer2=0
19760: t=718.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.1543, r_fer1=0, r_aus2=13.0146, r_fer2=0
19780: t=719.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15428, r_fer1=0, r_aus2=13.0146, r_fer2=0
19800: t=720.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15427, r_fer1=0, r_aus2=13.0146, r_fer2=0
19820: t=721.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15425, r_fer1=0, r_aus2=13.0146, r_fer2=0
19840: t=722.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15424, r_fer1=0, r_aus2=13.0146, r_fer2=0
19860: t=723.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15423, r_fer1=0, r_aus2=13.0145, r_fer2=0
19880: t=724.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15421, r_fer1=0, r_aus2=13.0145, r_fer2=0
19900: t=725.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.1542, r_fer1=0, r_aus2=13.0145, r_fer2=0
19920: t=726.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15419, r_fer1=0, r_aus2=13.0145, r_fer2=0
19940: t=727.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15417, r_fer1=0, r_aus2=13.0145, r_fer2=0
19960: t=728.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15416, r_fer1=0, r_aus2=13.0145, r_fer2=0
19980: t=729.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15415, r_fer1=0, r_aus2=13.0144, r_fer2=0
20000: t=730.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15414, r_fer1=0, r_aus2=13.0144, r_fer2=0
20020: t=731.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15412, r_fer1=0, r_aus2=13.0144, r_fer2=0
20040: t=732.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15411, r_fer1=0, r_aus2=13.0144, r_fer2=0
20060: t=733.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.1541, r_fer1=0, r_aus2=13.0144, r_fer2=0
20080: t=734.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15409, r_fer1=0, r_aus2=13.0144, r_fer2=0
20100: t=735.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15407, r_fer1=0, r_aus2=13.0144, r_fer2=0
20120: t=736.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15406, r_fer1=0, r_aus2=13.0144, r_fer2=0
20140: t=737.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15405, r_fer1=0, r_aus2=13.0143, r_fer2=0
20160: t=738.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15404, r_fer1=0, r_aus2=13.0143, r_fer2=0
20180: t=739.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15403, r_fer1=0, r_aus2=13.0143, r_fer2=0
20200: t=740.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15402, r_fer1=0, r_aus2=13.0143, r_fer2=0
20220: t=741.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15401, r_fer1=0, r_aus2=13.0143, r_fer2=0
20240: t=742.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15399, r_fer1=0, r_aus2=13.0143, r_fer2=0
20260: t=743.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15398, r_fer1=0, r_aus2=13.0143, r_fer2=0
20280: t=744.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15397, r_fer1=0, r_aus2=13.0142, r_fer2=0
20300: t=745.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15396, r_fer1=0, r_aus2=13.0142, r_fer2=0
20320: t=746.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15395, r_fer1=0, r_aus2=13.0142, r_fer2=0
20340: t=747.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15394, r_fer1=0, r_aus2=13.0142, r_fer2=0
20360: t=748.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15393, r_fer1=0, r_aus2=13.0142, r_fer2=0
20380: t=749.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15392, r_fer1=0, r_aus2=13.0142, r_fer2=0
20400: t=750.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15391, r_fer1=0, r_aus2=13.0142, r_fer2=0
20420: t=751.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.1539, r_fer1=0, r_aus2=13.0142, r_fer2=0
20440: t=752.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15389, r_fer1=0, r_aus2=13.0142, r_fer2=0
20460: t=753.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15388, r_fer1=0, r_aus2=13.0141, r_fer2=0
20480: t=754.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15387, r_fer1=0, r_aus2=13.0141, r_fer2=0
20500: t=755.000, cavg*=0.993574, r_mart=163.019, r_aus1=2.15386, r_fer1=0, r_aus2=13.0141, r_fer2=0
20520: t=756.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15385, r_fer1=0, r_aus2=13.0141, r_fer2=0
20540: t=757.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15384, r_fer1=0, r_aus2=13.0141, r_fer2=0
20560: t=758.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15383, r_fer1=0, r_aus2=13.0141, r_fer2=0
20580: t=759.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15382, r_fer1=0, r_aus2=13.0141, r_fer2=0
20600: t=760.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15381, r_fer1=0, r_aus2=13.0141, r_fer2=0
20620: t=761.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.1538, r_fer1=0, r_aus2=13.0141, r_fer2=0
20640: t=762.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15379, r_fer1=0, r_aus2=13.014, r_fer2=0
20660: t=763.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15378, r_fer1=0, r_aus2=13.014, r_fer2=0
20680: t=764.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15378, r_fer1=0, r_aus2=13.014, r_fer2=0
20700: t=765.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15377, r_fer1=0, r_aus2=13.014, r_fer2=0
20720: t=766.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15376, r_fer1=0, r_aus2=13.014, r_fer2=0
20740: t=767.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15375, r_fer1=0, r_aus2=13.014, r_fer2=0
20760: t=768.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15374, r_fer1=0, r_aus2=13.014, r_fer2=0
20780: t=769.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15373, r_fer1=0, r_aus2=13.014, r_fer2=0
20800: t=770.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15372, r_fer1=0, r_aus2=13.014, r_fer2=0
20820: t=771.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15372, r_fer1=0, r_aus2=13.014, r_fer2=0
20840: t=772.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15371, r_fer1=0, r_aus2=13.0139, r_fer2=0
20860: t=773.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.1537, r_fer1=0, r_aus2=13.0139, r_fer2=0
20880: t=774.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15369, r_fer1=0, r_aus2=13.0139, r_fer2=0
20900: t=775.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15368, r_fer1=0, r_aus2=13.0139, r_fer2=0
20920: t=776.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15368, r_fer1=0, r_aus2=13.0139, r_fer2=0
20940: t=777.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15367, r_fer1=0, r_aus2=13.0139, r_fer2=0
20960: t=778.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15366, r_fer1=0, r_aus2=13.0139, r_fer2=0
20980: t=779.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15365, r_fer1=0, r_aus2=13.0139, r_fer2=0
21000: t=780.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15364, r_fer1=0, r_aus2=13.0139, r_fer2=0
21020: t=781.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15364, r_fer1=0, r_aus2=13.0139, r_fer2=0
21040: t=782.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15363, r_fer1=0, r_aus2=13.0139, r_fer2=0
21060: t=783.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15362, r_fer1=0, r_aus2=13.0139, r_fer2=0
21080: t=784.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15361, r_fer1=0, r_aus2=13.0138, r_fer2=0
21100: t=785.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15361, r_fer1=0, r_aus2=13.0138, r_fer2=0
21120: t=786.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.1536, r_fer1=0, r_aus2=13.0138, r_fer2=0
21140: t=787.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15359, r_fer1=0, r_aus2=13.0138, r_fer2=0
21160: t=788.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15359, r_fer1=0, r_aus2=13.0138, r_fer2=0
21180: t=789.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15358, r_fer1=0, r_aus2=13.0138, r_fer2=0
21200: t=790.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15357, r_fer1=0, r_aus2=13.0138, r_fer2=0
21220: t=791.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15357, r_fer1=0, r_aus2=13.0138, r_fer2=0
21240: t=792.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15356, r_fer1=0, r_aus2=13.0138, r_fer2=0
21260: t=793.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15355, r_fer1=0, r_aus2=13.0138, r_fer2=0
21280: t=794.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15355, r_fer1=0, r_aus2=13.0138, r_fer2=0
21300: t=795.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15354, r_fer1=0, r_aus2=13.0138, r_fer2=0
21320: t=796.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15353, r_fer1=0, r_aus2=13.0138, r_fer2=0
21340: t=797.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15353, r_fer1=0, r_aus2=13.0137, r_fer2=0
21360: t=798.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15352, r_fer1=0, r_aus2=13.0137, r_fer2=0
21380: t=799.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15351, r_fer1=0, r_aus2=13.0137, r_fer2=0
21400: t=800.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15351, r_fer1=0, r_aus2=13.0137, r_fer2=0
21420: t=801.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.1535, r_fer1=0, r_aus2=13.0137, r_fer2=0
21440: t=802.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.1535, r_fer1=0, r_aus2=13.0137, r_fer2=0
21460: t=803.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15349, r_fer1=0, r_aus2=13.0137, r_fer2=0
21480: t=804.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15348, r_fer1=0, r_aus2=13.0137, r_fer2=0
21500: t=805.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15348, r_fer1=0, r_aus2=13.0137, r_fer2=0
21520: t=806.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15347, r_fer1=0, r_aus2=13.0137, r_fer2=0
21540: t=807.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15347, r_fer1=0, r_aus2=13.0137, r_fer2=0
21560: t=808.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15346, r_fer1=0, r_aus2=13.0137, r_fer2=0
21580: t=809.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15345, r_fer1=0, r_aus2=13.0137, r_fer2=0
21600: t=810.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15345, r_fer1=0, r_aus2=13.0137, r_fer2=0
21620: t=811.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15344, r_fer1=0, r_aus2=13.0136, r_fer2=0
21640: t=812.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15344, r_fer1=0, r_aus2=13.0136, r_fer2=0
21660: t=813.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15343, r_fer1=0, r_aus2=13.0136, r_fer2=0
21680: t=814.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15343, r_fer1=0, r_aus2=13.0136, r_fer2=0
21700: t=815.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15342, r_fer1=0, r_aus2=13.0136, r_fer2=0
21720: t=816.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15342, r_fer1=0, r_aus2=13.0136, r_fer2=0
21740: t=817.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15341, r_fer1=0, r_aus2=13.0136, r_fer2=0
21760: t=818.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15341, r_fer1=0, r_aus2=13.0136, r_fer2=0
21780: t=819.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.1534, r_fer1=0, r_aus2=13.0136, r_fer2=0
21800: t=820.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.1534, r_fer1=0, r_aus2=13.0136, r_fer2=0
21820: t=821.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15339, r_fer1=0, r_aus2=13.0136, r_fer2=0
21840: t=822.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15339, r_fer1=0, r_aus2=13.0136, r_fer2=0
21860: t=823.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15338, r_fer1=0, r_aus2=13.0136, r_fer2=0
21880: t=824.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15338, r_fer1=0, r_aus2=13.0136, r_fer2=0
21900: t=825.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15337, r_fer1=0, r_aus2=13.0136, r_fer2=0
21920: t=826.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15337, r_fer1=0, r_aus2=13.0136, r_fer2=0
21940: t=827.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15336, r_fer1=0, r_aus2=13.0136, r_fer2=0
21960: t=828.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15336, r_fer1=0, r_aus2=13.0136, r_fer2=0
21980: t=829.000, cavg*=0.993575, r_mart=163.019, r_aus1=2.15335, r_fer1=0, r_aus2=13.0135, r_fer2=0
22000: t=830.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15335, r_fer1=0, r_aus2=13.0135, r_fer2=0
22020: t=831.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15334, r_fer1=0, r_aus2=13.0135, r_fer2=0
22040: t=832.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15334, r_fer1=0, r_aus2=13.0135, r_fer2=0
22060: t=833.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15333, r_fer1=0, r_aus2=13.0135, r_fer2=0
22080: t=834.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15333, r_fer1=0, r_aus2=13.0135, r_fer2=0
22100: t=835.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15333, r_fer1=0, r_aus2=13.0135, r_fer2=0
22120: t=836.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15332, r_fer1=0, r_aus2=13.0135, r_fer2=0
22140: t=837.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15332, r_fer1=0, r_aus2=13.0135, r_fer2=0
22160: t=838.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15331, r_fer1=0, r_aus2=13.0135, r_fer2=0
22180: t=839.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15331, r_fer1=0, r_aus2=13.0135, r_fer2=0
22200: t=840.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1533, r_fer1=0, r_aus2=13.0135, r_fer2=0
22220: t=841.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1533, r_fer1=0, r_aus2=13.0135, r_fer2=0
22240: t=842.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1533, r_fer1=0, r_aus2=13.0135, r_fer2=0
22260: t=843.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15329, r_fer1=0, r_aus2=13.0135, r_fer2=0
22280: t=844.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15329, r_fer1=0, r_aus2=13.0135, r_fer2=0
22300: t=845.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15328, r_fer1=0, r_aus2=13.0135, r_fer2=0
22320: t=846.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15328, r_fer1=0, r_aus2=13.0135, r_fer2=0
22340: t=847.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15328, r_fer1=0, r_aus2=13.0135, r_fer2=0
22360: t=848.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15327, r_fer1=0, r_aus2=13.0135, r_fer2=0
22380: t=849.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15327, r_fer1=0, r_aus2=13.0135, r_fer2=0
22400: t=850.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15327, r_fer1=0, r_aus2=13.0134, r_fer2=0
22420: t=851.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15326, r_fer1=0, r_aus2=13.0134, r_fer2=0
22440: t=852.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15326, r_fer1=0, r_aus2=13.0134, r_fer2=0
22460: t=853.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15325, r_fer1=0, r_aus2=13.0134, r_fer2=0
22480: t=854.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15325, r_fer1=0, r_aus2=13.0134, r_fer2=0
22500: t=855.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15325, r_fer1=0, r_aus2=13.0134, r_fer2=0
22520: t=856.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15324, r_fer1=0, r_aus2=13.0134, r_fer2=0
22540: t=857.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15324, r_fer1=0, r_aus2=13.0134, r_fer2=0
22560: t=858.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15324, r_fer1=0, r_aus2=13.0134, r_fer2=0
22580: t=859.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15323, r_fer1=0, r_aus2=13.0134, r_fer2=0
22600: t=860.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15323, r_fer1=0, r_aus2=13.0134, r_fer2=0
22620: t=861.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15323, r_fer1=0, r_aus2=13.0134, r_fer2=0
22640: t=862.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15322, r_fer1=0, r_aus2=13.0134, r_fer2=0
22660: t=863.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15322, r_fer1=0, r_aus2=13.0134, r_fer2=0
22680: t=864.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15322, r_fer1=0, r_aus2=13.0134, r_fer2=0
22700: t=865.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15321, r_fer1=0, r_aus2=13.0134, r_fer2=0
22720: t=866.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15321, r_fer1=0, r_aus2=13.0134, r_fer2=0
22740: t=867.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15321, r_fer1=0, r_aus2=13.0134, r_fer2=0
22760: t=868.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1532, r_fer1=0, r_aus2=13.0134, r_fer2=0
22780: t=869.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1532, r_fer1=0, r_aus2=13.0134, r_fer2=0
22800: t=870.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.1532, r_fer1=0, r_aus2=13.0134, r_fer2=0
22820: t=871.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15319, r_fer1=0, r_aus2=13.0134, r_fer2=0
22840: t=872.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15319, r_fer1=0, r_aus2=13.0134, r_fer2=0
22860: t=873.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15319, r_fer1=0, r_aus2=13.0134, r_fer2=0
22880: t=874.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15319, r_fer1=0, r_aus2=13.0134, r_fer2=0
22900: t=875.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15318, r_fer1=0, r_aus2=13.0134, r_fer2=0
22920: t=876.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15318, r_fer1=0, r_aus2=13.0134, r_fer2=0
22940: t=877.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15318, r_fer1=0, r_aus2=13.0133, r_fer2=0
22960: t=878.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15317, r_fer1=0, r_aus2=13.0133, r_fer2=0
22980: t=879.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15317, r_fer1=0, r_aus2=13.0133, r_fer2=0
23000: t=880.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15317, r_fer1=0, r_aus2=13.0133, r_fer2=0
23020: t=881.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15317, r_fer1=0, r_aus2=13.0133, r_fer2=0
23040: t=882.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15316, r_fer1=0, r_aus2=13.0133, r_fer2=0
23060: t=883.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15316, r_fer1=0, r_aus2=13.0133, r_fer2=0
23080: t=884.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15316, r_fer1=0, r_aus2=13.0133, r_fer2=0
23100: t=885.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15316, r_fer1=0, r_aus2=13.0133, r_fer2=0
23120: t=886.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15315, r_fer1=0, r_aus2=13.0133, r_fer2=0
23140: t=887.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15315, r_fer1=0, r_aus2=13.0133, r_fer2=0
23160: t=888.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15315, r_fer1=0, r_aus2=13.0133, r_fer2=0
23180: t=889.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15315, r_fer1=0, r_aus2=13.0133, r_fer2=0
23200: t=890.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15314, r_fer1=0, r_aus2=13.0133, r_fer2=0
23220: t=891.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15314, r_fer1=0, r_aus2=13.0133, r_fer2=0
23240: t=892.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15314, r_fer1=0, r_aus2=13.0133, r_fer2=0
23260: t=893.000, cavg*=0.993576, r_mart=163.019, r_aus1=2.15314, r_fer1=0, r_aus2=13.0133, r_fer2=0
